customer id,state,custome lifetime value,response,coverage,education,employment,gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,diff_days,new_feature,feature2
4317,1,14024.35839,1,2,3,1,0,81872,0,1,115,10,55,0,2,0,0,1,3,256.43803,0,1,3117.7538793333,0.00140463,3609.28
4318,0,5334.784887,0,0,0,1,1,74606,0,0,68,2,34,0,5,0,2,3,0,109.112713,5,2,3117.7538793333,0.000911455,467.777
4319,3,9700.35416,0,1,3,4,1,0,1,2,138,23,54,0,3,1,3,0,1,993.6,3,1,3150.7538793333,1.38E+10,3.21E+03
4320,1,5703.288862,0,0,3,1,1,41438,2,2,72,8,39,0,9,1,3,0,1,323.836677,5,1,3111.7538793333,0.00173754,340.018
4321,0,4280.747008,0,0,0,1,0,52679,1,0,110,25,21,2,1,1,4,1,1,528,4,1,3127.7538793333,0.00208812,4532
4322,0,3398.052277,0,0,3,4,1,0,1,2,101,4,60,0,1,1,5,2,0,1183.780098,3,1,3111.7538793333,1.01E+10,5.28E+03
4323,3,11044.10847,0,0,0,1,1,44524,2,1,70,28,42,0,2,1,5,3,3,200.768848,0,1,3132.7538793333,0.00157219,2349.62
4324,3,3237.996209,1,1,4,1,1,60244,2,1,83,3,72,3,1,0,2,2,0,326.281835,0,1,3151.7538793333,0.00137773,5898.72
4325,1,25805.26839,0,1,3,1,1,22711,1,1,82,8,74,0,2,1,4,1,1,393.6,5,1,3130.7538793333,0.00361059,3165.2
4326,3,17497.52201,1,0,1,4,1,0,1,0,73,9,94,0,2,0,2,0,0,350.4,5,1,3108.7538793333,7.30E+09,3.58E+03
4327,0,22261.0224,0,0,0,1,0,50398,2,2,71,18,51,0,2,1,5,2,3,339.42418,0,1,3160.7538793333,0.00140879,2279.79
4328,1,9006.598402,0,1,1,4,1,0,1,1,86,19,99,1,2,1,5,0,3,412.8,0,1,3150.7538793333,8.60E+09,4.87E+03
4329,3,9904.977027,0,0,3,4,0,0,1,2,66,1,73,0,2,1,5,0,3,475.2,0,2,3152.7538793333,6.60E+09,2.20E+03
4330,1,7432.203079,0,0,3,4,0,0,1,2,102,16,34,0,5,0,2,1,2,1037.274096,3,1,3123.7538793333,1.02E+10,8.13E+02
4331,0,8150.573759,0,2,0,4,1,0,1,2,114,11,20,0,3,1,4,1,1,1310.46158,0,2,3139.7538793333,1.14E+10,7.41E+02
4332,1,4956.247235,0,0,3,1,1,87197,2,2,63,35,45,0,3,1,4,1,1,247.402353,5,1,3112.7538793333,0.000722502,1597.53
4333,1,6537.051379,0,0,0,4,1,0,1,2,100,22,24,0,3,1,5,1,3,720,4,1,3120.7538793333,1.00E+10,1.29E+03
4334,1,9448.833931,0,0,3,1,0,85221,2,1,117,11,42,0,4,1,4,1,1,516.907624,4,1,3142.7538793333,0.0013729,1421.02
4335,0,7519.133631,1,1,3,1,1,96306,0,0,95,12,17,1,6,1,5,0,0,185.355353,0,1,3116.7538793333,0.000986439,428.274
4336,1,2409.368488,0,0,0,4,0,0,1,1,66,3,97,0,1,1,4,3,3,316.8,0,1,3135.7538793333,6.60E+09,6.28E+03
4337,1,17041.4383,0,0,3,0,0,22249,1,1,64,4,88,0,2,1,5,3,2,455.191595,0,1,3135.7538793333,0.00287653,2716.4
4338,1,4398.047053,0,0,3,4,0,0,1,2,62,6,62,0,3,1,4,0,0,382.067564,0,1,3117.7538793333,6.20E+09,1.28E+03
4339,3,5470.060561,1,1,0,1,0,54507,1,1,138,20,11,0,1,1,5,1,0,702.990032,3,1,3119.7538793333,0.00253178,3575.01
4340,3,3173.032243,0,2,1,4,1,0,1,1,101,34,52,4,1,1,5,0,2,484.8,0,2,3142.7538793333,1.01E+10,8.20E+03
4341,1,13258.17973,0,0,1,2,1,20754,1,0,184,19,15,0,7,1,5,0,0,1324.8,2,1,3119.7538793333,0.00886576,704.457
4342,1,13045.37088,0,2,1,4,0,0,1,2,190,21,35,1,7,1,5,2,1,1654.202174,3,1,3113.7538793333,1.90E+10,1.28E+03
4343,1,2560.691306,0,0,3,1,1,30027,1,1,65,13,10,0,1,1,5,1,1,312,0,1,3162.7538793333,0.00216472,1183
4344,2,3387.77901,0,1,0,1,1,23156,1,1,88,9,6,2,1,2,7,3,0,422.4,0,1,3138.7538793333,0.00380031,897.6
4345,1,6439.330195,0,1,3,4,1,0,1,2,93,7,85,0,4,1,5,0,0,669.6,0,1,3112.7538793333,9.30E+09,1.97E+03
4346,1,7078.948599,0,1,1,1,1,23222,2,1,90,10,66,0,4,0,2,2,1,252.938842,5,0,3151.7538793333,0.00387564,1646.77
4347,1,2417.763236,0,0,1,4,0,0,1,1,65,16,90,0,1,0,1,0,1,468,0,1,3134.7538793333,6.50E+09,6.42E+03
4348,1,20492.7355,0,2,4,1,0,27317,1,1,102,30,12,0,2,1,4,2,0,489.6,0,1,3163.7538793333,0.00373394,1897.2
4349,1,7805.31287,1,0,1,3,0,21073,1,0,106,25,54,1,3,0,2,0,0,508.8,3,2,3140.7538793333,0.00503013,2621.73
4350,1,22062.54841,0,1,1,4,1,0,1,2,225,26,53,0,2,0,1,0,0,1620,1,1,3111.7538793333,2.25E+10,8.08E+03
4351,0,11218.44173,0,1,3,1,0,69268,0,1,93,31,20,0,2,1,3,1,0,19.170855,5,1,3144.7538793333,0.00134261,2361.91
4352,0,5427.484591,0,0,3,1,0,74561,2,1,68,0,23,1,5,1,5,2,3,234.393625,5,1,3135.7538793333,0.000912005,265.921
4353,0,2592.437797,1,0,3,1,1,72421,1,1,65,8,23,0,1,1,4,1,2,312,0,2,3165.7538793333,0.00089753,1703
4354,3,2601.351096,0,0,4,4,0,0,0,0,71,4,18,0,1,0,2,1,1,17.029835,5,1,3155.7538793333,7.10E+09,1.54E+03
4355,0,8433.228985,0,0,0,1,1,57961,0,0,72,27,64,0,2,1,5,0,0,38.513959,5,0,3121.7538793333,0.00124221,3256.74
4356,1,2967.670797,0,1,1,1,1,35205,0,1,76,7,11,0,1,1,5,1,0,178.839506,0,0,3114.7538793333,0.00215878,1189.16
4357,3,5380.091626,0,0,4,4,1,0,0,0,74,19,41,0,8,1,4,0,3,59.026302,0,1,3108.7538793333,7.40E+09,5.48E+02
4358,3,8059.893671,0,0,3,1,1,72309,2,2,68,3,51,0,2,1,5,3,1,244.727144,0,1,3118.7538793333,0.000940409,1713.64
4359,2,8444.840217,0,0,0,1,0,76352,2,2,109,17,9,2,4,1,4,0,0,501.83778,3,2,3129.7538793333,0.0014276,583.041
4360,4,9655.442955,0,0,3,4,1,0,1,2,100,30,4,2,2,1,4,1,2,720,3,1,3159.7538793333,1.00E+10,1.34E+03
4361,1,8178.235107,0,0,1,1,0,29057,1,1,102,22,24,0,3,0,2,1,0,489.6,3,1,3139.7538793333,0.00351034,1400.8
4362,3,2353.179121,0,0,0,4,0,0,1,2,66,11,73,0,1,1,5,0,0,501.153571,0,1,3143.7538793333,6.60E+09,5.04E+03
4363,1,8058.659713,0,0,0,1,1,25595,1,1,101,5,86,0,9,1,4,2,2,484.8,3,1,3127.7538793333,0.00394608,967.356
4364,3,8012.365866,0,0,0,1,1,58058,1,1,67,28,49,0,2,1,3,1,2,355.198918,0,1,3140.7538793333,0.00115402,2401.9
4365,2,16473.16905,1,0,0,3,1,22828,1,1,106,11,54,0,2,1,5,0,0,508.8,3,1,3112.7538793333,0.00464342,3190.6
4366,0,5907.151868,0,1,1,4,0,0,1,1,81,8,47,0,8,1,5,3,1,390.161912,0,1,3108.7538793333,8.10E+09,5.08E+02
4367,1,8257.666512,1,0,0,0,0,23815,1,1,73,4,47,0,2,0,0,1,2,424.330166,0,1,3155.7538793333,0.00306529,1649.33
4368,1,4954.292104,0,0,0,1,1,45329,1,1,65,13,7,3,4,1,3,3,2,312,5,1,3130.7538793333,0.00143396,247
4369,4,43026.52149,0,0,4,1,1,59349,0,1,119,15,41,0,2,1,5,1,3,222.032326,3,1,3160.7538793333,0.00200509,3220.98
4370,3,3794.964613,0,2,1,3,1,19794,1,1,105,1,78,0,1,1,3,3,2,504,0,1,3114.7538793333,0.00530464,7791
4371,0,2537.383207,0,0,0,1,1,92401,0,0,64,30,37,0,1,1,3,3,0,50.359627,0,1,3137.7538793333,0.000692633,4237.64
4372,3,8026.04923,0,0,0,4,1,0,1,1,109,10,20,0,6,0,2,0,1,898.430079,3,1,3116.7538793333,1.09E+10,3.95E+02
4373,2,7786.676381,0,1,1,1,0,83000,2,1,97,29,76,1,6,0,1,0,1,378.5566,0,2,3126.7538793333,0.00116867,1634.41
4374,4,5256.923177,0,0,1,1,0,77693,2,1,65,30,15,0,7,1,3,1,2,225.045919,0,1,3132.7538793333,0.000836626,385.708
4375,0,8256.2978,1,0,0,1,0,62902,0,1,69,14,94,0,2,1,5,1,3,159.383042,5,1,3142.7538793333,0.00109694,3646.31
4376,2,2453.336242,0,0,4,4,1,0,1,1,70,5,70,2,1,1,5,3,1,449.601961,5,1,3140.7538793333,7.00E+09,4.80E+03
4377,4,4312.769798,0,0,1,1,1,43386,2,2,111,17,35,0,1,1,3,0,2,413.002348,3,1,3137.7538793333,0.00255843,5359
4378,1,5556.91458,0,0,0,2,1,29120,1,1,72,31,77,0,3,0,2,0,0,345.6,5,1,3137.7538793333,0.00247253,2476.8
4379,4,8693.995589,0,0,0,1,1,48893,1,1,110,9,26,0,3,1,5,0,1,787.88953,3,1,3166.7538793333,0.00224981,1020.7
4380,1,11830.95192,0,2,1,1,0,92931,2,1,146,6,38,0,7,1,5,0,1,503.144025,3,2,3147.7538793333,0.00157106,845.837
4381,4,4506.485006,0,2,1,2,0,15462,1,1,115,34,18,0,1,0,1,0,3,611.941558,0,1,3119.7538793333,0.00743759,5368.06
4382,4,4159.593921,0,0,0,4,1,0,1,2,62,1,64,0,3,1,3,0,0,446.4,5,1,3135.7538793333,6.20E+09,1.19E+03
4383,4,4462.445111,0,0,1,1,1,70088,2,1,112,0,33,0,1,1,5,1,2,536.481665,3,0,3128.7538793333,0.00159799,3159.52
4384,3,2515.259002,0,0,1,1,1,25558,1,1,63,31,11,0,1,1,5,1,1,453.6,0,2,3151.7538793333,0.00246498,2192.4
4385,0,8007.399376,1,0,3,4,0,0,1,0,112,12,93,0,3,0,0,0,3,537.6,4,1,3165.7538793333,1.12E+10,3.74E+03
4386,4,9901.278118,0,1,4,4,1,0,1,1,134,24,51,0,3,1,4,0,0,643.2,3,2,3158.7538793333,1.34E+10,3.14E+03
4387,4,12282.84085,0,2,0,1,0,36328,0,1,155,6,21,0,4,0,1,0,0,388.148089,3,1,3148.7538793333,0.00426668,949.213
4388,4,44468.02303,0,1,3,1,0,32948,1,2,127,20,46,1,2,1,4,0,2,1428.972913,3,1,3138.7538793333,0.00385456,3476.51
4389,1,8184.585992,0,0,0,1,1,69114,0,0,103,9,68,0,4,1,5,1,0,162.199584,3,1,3131.7538793333,0.00149029,1942.2
4390,3,16007.94954,0,1,3,1,0,45302,1,0,133,4,34,0,2,1,3,2,1,638.4,3,2,3157.7538793333,0.00293585,2207.8
4391,0,6361.845408,0,1,3,4,1,0,0,1,88,28,23,0,4,1,5,3,1,110.527627,0,1,3116.7538793333,8.80E+09,1.09E+03
4392,1,8736.501241,0,0,1,1,0,53173,1,2,112,30,57,0,4,1,3,0,2,1169.409787,3,1,3126.7538793333,0.00210633,2143.65
4393,0,4334.064096,1,1,0,3,0,23904,1,2,123,1,67,3,1,0,2,0,0,590.4,3,1,3109.7538793333,0.00514558,7773.6
4394,0,4376.363592,1,2,0,1,0,63774,0,0,111,18,63,0,1,1,4,1,0,60.036683,0,1,3108.7538793333,0.00174052,8930.96
4395,1,9294.088719,0,0,1,1,1,67544,1,1,116,2,15,0,3,0,2,0,1,556.8,3,2,3166.7538793333,0.0017174,471.733
4396,1,2543.003943,0,0,1,1,1,26691,1,1,65,7,51,0,1,1,5,2,0,312,0,0,3115.7538793333,0.00243528,3458
4397,4,6582.450781,0,0,3,4,0,0,1,2,62,3,44,0,2,2,8,0,0,297.6,0,1,3121.7538793333,6.20E+09,1.31E+03
4398,1,4686.469674,1,0,1,1,1,58089,1,1,118,31,83,0,1,0,0,0,0,566.4,3,1,3124.7538793333,0.00203137,12885.6
4399,2,14325.15261,0,1,0,4,1,0,1,1,136,30,75,0,2,1,4,0,0,652.8,3,1,3125.7538793333,1.36E+10,6.81E+03
4400,1,12743.35175,0,0,0,1,1,99583,0,0,64,35,85,0,2,1,4,2,1,99.674341,0,0,3115.7538793333,0.00064268,3790.16
4401,1,2434.08581,0,0,0,4,1,0,2,1,68,28,65,0,1,1,4,2,1,271.489602,0,1,3118.7538793333,6.80E+09,6.05E+03
4402,3,25107.09812,0,0,0,2,0,24410,1,1,73,5,51,0,2,0,2,2,3,350.4,0,2,3110.7538793333,0.00299058,1868.8
4403,1,13432.00289,0,0,0,1,0,68956,0,2,118,12,8,2,2,1,5,2,2,118.538444,3,1,3152.7538793333,0.00171124,1120.73
4404,1,2753.780996,0,0,3,4,0,0,2,1,73,29,82,0,1,1,5,0,2,298.671049,0,1,3113.7538793333,7.30E+09,7.80E+03
4405,2,8653.302322,0,0,1,2,0,20588,1,1,113,6,86,0,7,1,5,0,1,586.390393,3,1,3138.7538793333,0.00548863,1401.37
4406,3,7057.888812,0,1,0,1,1,37840,1,1,90,31,9,0,4,0,1,1,0,432,0,0,3150.7538793333,0.00237844,792
4407,3,5906.940238,0,0,0,1,0,43440,0,1,74,13,52,0,7,1,5,0,1,128.21198,0,1,3121.7538793333,0.0017035,668.827
4408,2,2937.424534,0,0,4,1,0,83195,2,2,73,18,36,1,1,1,3,0,2,332.693627,5,1,3157.7538793333,0.000877457,3609.31
4409,1,4974.235309,0,0,3,4,0,0,1,2,70,18,74,0,3,1,3,0,2,336,0,1,3133.7538793333,7.00E+09,2.03E+03
4410,3,4268.618821,0,0,3,1,1,43209,1,2,110,12,16,0,1,1,5,0,3,528,4,1,3111.7538793333,0.00254577,2552
4411,1,4601.913754,0,0,3,1,0,37308,1,1,115,2,51,0,1,1,4,0,3,552,3,1,3160.7538793333,0.00308245,5543
4412,0,2404.633766,0,0,4,0,1,22239,1,1,62,34,85,0,1,1,5,1,1,297.6,0,2,3110.7538793333,0.0027879,7080.4
4413,1,7638.442811,0,1,2,1,0,66106,2,1,95,10,25,1,4,1,5,2,0,250.323257,5,2,3149.7538793333,0.00143709,768.669
4414,2,4623.624811,0,0,3,1,1,97065,1,2,117,10,0,0,1,1,4,3,1,561.6,3,1,3148.7538793333,0.00120538,608.4
4415,3,5470.181751,0,0,1,1,1,24910,1,1,69,12,79,0,3,1,3,2,0,746.107437,5,1,3161.7538793333,0.00276997,1844.3
4416,3,4999.34581,0,0,4,1,1,49414,0,2,68,8,82,5,6,1,5,0,0,159.631303,0,0,3160.7538793333,0.00137613,993.395
4417,0,15956.51879,0,1,3,1,0,61148,0,1,132,28,25,0,2,1,5,1,1,98.206649,4,2,3128.7538793333,0.0021587,3448.9
4418,0,9275.681452,0,2,0,1,0,52494,1,2,119,5,69,0,7,0,2,1,0,571.2,5,2,3131.7538793333,0.00226693,1176.4
4419,0,7595.335237,0,0,3,3,1,20538,1,0,104,25,64,0,7,1,3,0,0,499.2,3,2,3159.7538793333,0.00506378,1250.97
4420,0,24258.71383,0,1,3,4,1,0,1,2,89,35,22,0,2,1,5,0,0,538.689882,5,1,3142.7538793333,8.90E+09,2.27E+03
4421,4,24636.96719,0,0,3,1,1,73716,0,1,103,2,91,0,2,2,7,0,2,162.662641,4,1,3136.7538793333,0.00139725,4708.17
4422,4,2810.464447,1,0,0,1,1,26790,1,1,71,4,41,0,1,1,5,1,0,340.8,5,1,3109.7538793333,0.00265024,2854.2
4423,3,2337.356699,0,0,0,4,1,0,1,2,65,31,52,0,1,0,2,1,0,468,0,2,3123.7538793333,6.50E+09,4.93E+03
4424,3,4668.043154,0,0,3,1,1,53252,1,1,117,1,76,0,1,1,5,1,3,561.6,3,1,3151.7538793333,0.0021971,8447.4
4425,1,10972.06778,1,1,2,1,1,24164,1,0,137,2,40,0,5,1,5,1,0,657.6,4,1,3149.7538793333,0.00566959,1019.28
4426,1,34611.37896,1,0,3,1,0,20090,1,1,109,10,59,0,2,2,8,1,0,523.2,4,1,3153.7538793333,0.00542558,3498.9
4427,0,2478.833596,0,0,1,1,1,81721,0,2,63,11,5,0,1,1,4,1,3,133.90029,0,0,3137.7538793333,0.000770916,874.1
4428,4,26197.41498,1,0,3,0,0,18495,1,1,113,10,15,0,2,1,4,0,1,542.4,3,0,3152.7538793333,0.00610976,1141.3
4429,1,6282.079645,0,1,0,1,1,42314,0,1,80,23,78,0,3,1,5,2,3,56.39419,0,2,3156.7538793333,0.00189063,2674.54
4430,1,10954.38352,0,1,0,1,0,89892,2,2,135,9,6,0,9,1,5,0,2,526.248798,3,1,3127.7538793333,0.0015018,166.528
4431,1,3164.378577,0,1,0,4,1,0,1,2,92,33,41,1,1,1,3,0,0,662.4,5,1,3138.7538793333,9.20E+09,6.15E+03
4432,3,7804.597655,0,2,0,4,0,0,0,1,117,18,84,4,8,1,5,0,1,91.055318,0,1,3147.7538793333,1.17E+10,1.48E+03
4433,1,5207.197499,0,0,2,1,0,21576,1,1,65,27,16,0,3,1,5,3,3,312,0,1,3161.7538793333,0.00301261,827.667
4434,3,2886.451602,1,1,3,3,0,10312,1,1,78,10,63,0,1,1,3,1,0,486.278557,0,0,3147.7538793333,0.007564,5207.72
4435,0,2483.642397,0,0,1,1,0,50632,0,1,62,26,42,0,1,0,1,2,0,54.961039,5,1,3108.7538793333,0.00122452,4161.04
4436,1,4896.261605,0,1,3,4,0,0,1,2,139,5,29,0,1,1,4,1,1,1000.8,3,1,3132.7538793333,1.39E+10,3.73E+03
4437,3,4928.001408,0,0,3,1,1,97917,2,2,67,14,32,5,3,1,4,3,0,279.184512,5,1,3141.7538793333,0.000684253,934.272
4438,0,8759.592518,0,0,1,2,1,28280,1,1,116,7,55,0,9,1,5,1,3,556.8,4,1,3162.7538793333,0.00410184,737.244
4439,1,11281.52451,0,1,3,1,0,86195,2,1,139,12,10,0,3,2,7,0,0,601.667902,3,1,3121.7538793333,0.00161262,818.777
4440,2,4315.6705,0,0,4,1,0,89797,0,1,106,19,8,0,1,1,5,1,3,70.958361,3,2,3142.7538793333,0.00118044,2791.04
4441,0,4491.909095,0,0,1,4,1,0,1,1,63,16,5,0,5,1,5,1,0,302.4,0,1,3144.7538793333,6.30E+09,2.04E+02
4442,2,6745.248379,0,0,3,4,1,0,1,2,192,1,27,0,1,1,5,1,2,1921.248929,2,0,3132.7538793333,1.92E+10,3.45E+03
4443,1,28799.95415,0,1,1,1,1,33635,1,1,240,1,23,0,2,1,5,0,3,1152,2,1,3125.7538793333,0.00713542,2304
4444,3,14503.02129,0,0,0,2,1,29790,1,1,194,25,49,0,3,1,4,0,0,931.2,2,1,3136.7538793333,0.00651225,4474.93
4445,0,8270.625331,0,0,3,1,1,44656,1,1,70,2,80,0,2,1,4,1,1,336,5,1,3158.7538793333,0.00156754,2702
4446,0,12731.95161,1,0,2,1,1,40870,1,1,105,3,56,0,2,1,4,0,0,504,3,0,3153.7538793333,0.00256912,2845.5
4447,1,4167.094538,0,0,1,4,1,0,0,1,117,8,64,0,1,0,2,2,0,94.94292,4,1,3123.7538793333,1.17E+10,8.33E+03
4448,1,10455.48983,0,1,3,1,0,28363,1,0,133,0,35,0,3,1,5,0,0,638.4,4,1,3133.7538793333,0.00468921,1338.87
4449,1,7074.398104,0,1,0,1,0,94508,1,1,88,27,54,0,3,1,5,3,0,491.384479,0,1,3108.7538793333,0.000931138,2212.21
4450,3,7046.478698,0,0,3,4,1,0,1,1,64,24,73,0,2,1,4,0,1,324.695555,0,0,3164.7538793333,6.40E+09,2.94E+03
4451,3,13357.44544,0,1,2,4,1,0,1,0,124,13,1,0,2,1,5,2,0,696.034509,3,1,3134.7538793333,1.24E+10,5.20E+02
4452,0,18708.75831,0,1,1,4,1,0,1,2,77,10,36,1,2,1,5,0,1,554.4,0,2,3132.7538793333,7.70E+09,1.49E+03
4453,1,8169.334846,0,0,0,4,0,0,1,2,116,10,99,0,3,0,2,0,1,835.2,4,1,3145.7538793333,1.16E+10,3.94E+03
4454,3,8583.272854,0,2,3,0,0,18017,1,0,114,23,54,0,9,1,5,1,2,547.2,0,1,3146.7538793333,0.00632736,914.533
4455,4,12234.36232,0,0,3,4,0,0,1,2,117,15,68,0,2,1,4,1,1,930.594707,3,1,3108.7538793333,1.17E+10,4.39E+03
4456,2,7185.673718,0,1,3,1,1,63741,0,2,91,25,15,0,6,0,0,2,2,36.980596,0,1,3150.7538793333,0.00142765,600.503
4457,3,9060.204521,0,0,3,1,0,57078,1,1,113,26,13,1,8,1,5,0,2,542.4,4,0,3149.7538793333,0.00197975,483.075
4458,3,2336.177331,0,0,3,4,0,0,1,2,67,21,28,0,1,2,8,1,0,458.661381,0,1,3108.7538793333,6.70E+09,2.82E+03
4459,3,7995.41091,0,0,0,1,0,25239,0,0,100,30,59,0,7,1,5,2,1,150.96491,3,1,3136.7538793333,0.00396212,1249.86
4460,3,5897.555427,0,0,3,1,0,29227,1,1,74,0,83,0,7,2,8,0,1,421.19002,5,1,3150.7538793333,0.00253191,817.259
4461,1,3939.00637,1,1,0,1,0,60021,1,1,99,12,28,0,1,2,7,1,0,882.871945,0,2,3139.7538793333,0.00164942,3077.13
4462,3,2695.352444,0,0,0,4,0,0,1,2,73,23,59,0,1,1,5,0,1,780.57363,0,2,3111.7538793333,7.30E+09,5.21E+03
4463,2,5459.216794,0,0,3,1,1,83208,2,1,68,10,93,0,4,2,7,1,2,325.866271,0,2,3114.7538793333,0.000817229,1669.53
4464,3,10721.61076,0,1,0,1,0,25983,1,1,90,32,43,0,2,0,1,1,3,432,0,2,3126.7538793333,0.0034638,3159
4465,3,2491.257604,1,0,3,2,0,25965,1,0,65,23,27,0,1,0,2,0,0,329.206567,0,1,3124.7538793333,0.00250337,2920.79
4466,0,5570.17755,0,0,1,0,0,22679,1,1,72,25,32,0,4,1,5,0,1,345.6,5,2,3156.7538793333,0.00317474,939.6
4467,0,5100.737803,0,0,3,1,1,41186,2,2,70,15,29,4,3,1,5,0,0,242.320409,0,1,3124.7538793333,0.00169961,945.893
4468,1,7633.821822,0,0,3,4,0,0,1,0,67,7,4,0,2,1,5,1,0,445.702958,0,1,3145.7538793333,6.70E+09,1.46E+02
4469,1,4656.665064,0,0,1,1,1,29070,1,1,61,8,99,2,3,1,4,2,2,292.8,5,2,3136.7538793333,0.00209838,2078.07
4470,2,4363.1982,0,0,0,4,0,0,1,2,63,13,49,0,7,1,5,0,0,302.4,0,2,3136.7538793333,6.30E+09,5.15E+02
4471,1,2526.729022,0,0,1,1,0,33485,1,1,63,6,41,0,1,1,5,3,2,343.705799,0,1,3132.7538793333,0.00188144,2617.29
4472,4,5122.718927,0,0,3,1,0,58206,1,1,64,2,56,0,3,1,4,2,1,454.188803,0,2,3150.7538793333,0.00109954,1085.94
4473,3,2483.544888,0,0,3,1,1,87492,2,1,62,15,69,0,1,1,4,2,0,264.461805,5,1,3110.7538793333,0.000708636,4943.54
4474,3,3489.276369,0,1,0,4,1,0,1,1,98,29,37,0,1,1,5,1,2,705.6,0,2,3116.7538793333,9.80E+09,5.76E+03
4475,2,7325.917302,0,2,0,1,1,20757,0,2,102,6,74,3,9,0,2,0,0,216.4268,0,1,3149.7538793333,0.004914,882.619
4476,3,4841.057535,0,0,1,1,0,23449,1,1,61,33,2,0,8,0,2,1,3,292.8,0,1,3131.7538793333,0.00260139,230.275
4477,0,19964.39708,0,0,1,4,1,0,1,2,192,35,34,0,2,1,4,0,3,921.6,2,2,3131.7538793333,1.92E+10,6.16E+03
4478,2,32450.39142,0,0,1,1,0,60455,1,2,104,20,25,0,2,1,3,3,0,499.2,3,1,3126.7538793333,0.00172029,2090.4
4479,4,2628.171324,0,1,3,4,1,0,1,2,89,12,73,4,1,1,5,0,1,640.8,0,2,3127.7538793333,8.90E+09,6.92E+03
4480,1,3095.627124,0,1,3,1,1,53588,1,1,77,10,71,0,1,1,5,1,1,369.6,0,1,3152.7538793333,0.00143689,5867.4
4481,1,12731.95161,1,0,2,1,1,40870,1,1,105,3,56,0,2,0,2,0,0,504,3,0,3153.7538793333,0.00256912,2845.5
4482,0,2631.564135,0,0,0,4,1,0,1,1,71,11,68,0,1,1,5,1,2,340.8,5,0,3159.7538793333,7.10E+09,5.27E+03
4483,2,35984.10457,0,1,3,4,0,0,1,2,129,2,69,0,2,0,1,0,0,1267.549091,4,1,3135.7538793333,1.29E+10,3.95E+03
4484,4,2906.893312,0,0,3,1,0,45128,0,1,72,13,34,0,1,2,7,3,1,66.667784,0,1,3150.7538793333,0.00159546,3317.33
4485,1,10628.06415,0,1,0,1,1,90874,2,1,137,18,28,4,3,1,5,0,2,459.785009,3,1,3118.7538793333,0.00150758,1947.4
4486,0,7590.961288,0,1,3,1,0,52823,0,1,95,7,15,0,5,1,5,1,1,125.768818,5,1,3158.7538793333,0.00179846,392.846
4487,1,5108.038755,0,0,1,0,1,26784,1,1,67,14,82,0,8,0,2,2,1,482.4,0,2,3158.7538793333,0.00250149,743.7
4488,3,13989.84697,0,0,1,1,1,22354,1,1,118,27,9,0,2,1,3,0,2,775.526054,3,2,3123.7538793333,0.0052787,1736.24
4489,3,3115.704933,0,1,1,1,1,54420,1,2,80,27,0,0,1,1,3,1,2,576,0,1,3162.7538793333,0.00147005,1584
4490,3,13369.44267,0,0,1,1,0,50800,1,1,112,1,45,0,2,0,1,0,2,621.218119,4,1,3127.7538793333,0.00220472,2265.39
4491,3,8621.185568,0,1,1,4,0,0,1,2,87,12,12,1,2,1,5,0,2,417.6,0,1,3112.7538793333,8.70E+09,8.35E+02
4492,0,10359.01985,0,0,1,1,1,84583,2,1,65,6,50,0,2,0,0,1,1,238.868659,0,2,3124.7538793333,0.000768476,1700.57
4493,2,3241.838403,0,1,0,1,1,33701,1,2,88,14,22,3,1,1,5,0,0,460.815578,0,1,3166.7538793333,0.0026112,2707.18
4494,1,4344.99018,0,0,0,4,0,0,1,2,63,21,27,0,4,0,0,2,1,462.63613,0,2,3145.7538793333,6.30E+09,6.40E+02
4495,0,5332.462694,1,0,2,1,0,68931,2,1,66,32,30,0,7,0,2,1,1,309.577946,0,1,3114.7538793333,0.000957479,540.346
4496,3,7692.456014,0,2,1,4,1,0,1,1,105,1,37,0,4,1,3,3,3,504,0,1,3117.7538793333,1.05E+10,8.72E+02
4497,0,26223.81193,0,0,3,4,1,0,1,2,115,22,15,1,2,0,2,0,2,828,3,1,3160.7538793333,1.15E+10,1.71E+03
4498,0,6930.625422,0,2,1,1,1,29318,1,2,198,29,96,5,1,1,5,1,0,1386.824722,3,1,3125.7538793333,0.00675353,23363.2
4499,3,11610.25439,0,0,1,1,0,41503,0,1,73,28,69,0,2,1,5,0,0,15.001594,5,2,3166.7538793333,0.00175891,3533
4500,3,8937.118615,0,1,3,4,1,0,1,1,126,16,69,0,8,1,4,0,1,604.8,3,2,3163.7538793333,1.26E+10,1.26E+03
4501,1,2462.859762,0,0,0,4,0,0,1,0,69,9,68,0,1,1,3,0,2,427.25055,5,2,3111.7538793333,6.90E+09,4.89E+03
4502,3,2300.691547,1,0,0,3,1,25905,1,0,63,21,12,0,1,1,5,0,0,302.4,0,0,3152.7538793333,0.00243196,1776.6
4503,3,4078.023331,0,0,1,4,0,0,1,2,116,18,86,0,1,1,3,0,0,835.2,4,1,3160.7538793333,1.16E+10,1.12E+04
